policy,learner_seed,metric_group,metric,n_paths,mean_original,mean_high_penalty,mean_diff_high_minus_original,sd_diff,se_diff,normal_ci_lo,normal_ci_hi,normal_ci_contains_zero,bootstrap_ci_lo,bootstrap_ci_hi,bootstrap_ci_contains_zero,win_rate_high_penalty_larger
return_lstm_ppo,0.0,inventory_behaviour,integrated_squared_inventory,500,154.3934834680948,21.253975842556194,-133.1395076255386,108.4070092950417,4.848108840423296,-142.64162634589852,-123.63738890517871,False,-142.67083231828386,-124.03715870279625,False,0.052
return_lstm_ppo,0.0,inventory_behaviour,rms_inventory,500,11.585308261905778,4.054951601673415,-7.530356660232362,4.244273254307516,0.18980967023431716,-7.902376777809049,-7.158336542655676,False,-7.904282296291197,-7.165794465656573,False,0.052
return_lstm_ppo,0.0,inventory_behaviour,max_abs_inventory,500,19.442,7.806,-11.636,6.302614528891927,0.2818614904516032,-12.188438369913921,-11.083561630086077,False,-12.18005,-11.084,False,0.046
return_lstm_ppo,0.0,inventory_behaviour,terminal_inventory,500,-17.326,-3.204,14.122,4.659456735945543,0.20837723999587043,13.713588114410234,14.530411885589766,False,13.716,14.532,False,1.0
return_lstm_ppo,0.0,inventory_behaviour,abs_terminal_inventory,500,17.346,5.48,-11.866,6.535247732553962,0.2922651635958405,-12.438829194583555,-11.293170805416445,False,-12.44405,-11.286,False,0.05
return_lstm_ppo,0.0,inventory_behaviour,squared_terminal_inventory,500,355.278,46.58,-308.698,247.39813756967916,11.063981062252944,-330.38300440764897,-287.012995592351,False,-330.45035,-287.12555,False,0.05
return_lstm_ppo,0.0,inventory_behaviour,total_fills,500,54.65,42.5,-12.15,8.36992301173941,0.37431433641378176,-12.883642618268022,-11.416357381731979,False,-12.88,-11.402,False,0.074
return_lstm_ppo,0.0,monetary_penalty,running_penalty_contribution,500,1.5439348346809478,2.1253975842556203,0.581462749574672,2.1356425028378663,0.09550883623966512,0.39426887033959446,0.7686566288097496,False,0.39408917829851814,0.7680296794710295,False,0.498
return_lstm_ppo,0.0,monetary_penalty,terminal_penalty_contribution,500,0.35527800000000004,0.4658,0.11052199999999998,0.5181759026123235,0.023173530850869324,0.06510271413766827,0.1559412858623317,False,0.06686564999999998,0.15639879999999998,False,0.444
return_lstm_ppo,0.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,48.90339895187315,44.14306632243273,-4.760332629440421,105.23810230086119,4.706391011356052,-13.984689508861322,4.464024249980482,True,-14.105121315346619,4.613310512733517,True,0.47
return_lstm_ppo,0.0,penalised_objective,final_realised_objective,500,47.004186117192205,41.551868738177106,-5.452317379015093,105.31116441924463,4.709658448621763,-14.683078317798532,3.7784435597683474,True,-14.680177156446051,3.7499186833715616,True,0.472
return_lstm_ppo,1.0,inventory_behaviour,time_avg_signed_inventory,500,-2.3267280555396854,2.333224934400605,4.65995298994029,2.8329964761943054,0.12669545401575663,4.411634463064456,4.908271516816124,False,4.411820588781472,4.915180683341469,False,0.968
return_lstm_ppo,1.0,inventory_behaviour,time_avg_abs_inventory,500,3.774720663988197,4.697505789385436,0.9227851253972376,3.833175163002075,0.17142480468272953,0.5867986821622745,1.2587715686322007,False,0.577008941306109,1.2575326056768683,False,0.528
return_lstm_ppo,1.0,inventory_behaviour,integrated_squared_inventory,500,26.212616437406126,40.993713763237785,14.781097325831652,60.41066483963788,2.7016470629477345,9.485966383515677,20.076228268147627,False,9.57465665538375,20.057443000948272,False,0.528
return_lstm_ppo,1.0,inventory_behaviour,rms_inventory,500,4.406376709224254,5.430763174474489,1.0243864652502346,4.221118107855015,0.18877414060438205,0.6543959484531455,1.3943769820473237,False,0.6547068536559941,1.3961381577841259,False,0.528
return_lstm_ppo,1.0,inventory_behaviour,max_abs_inventory,500,8.056,9.57,1.514,6.241451388167798,0.27912619164407243,0.966922717235793,2.0610772827642068,False,0.98395,2.066,False,0.5
return_lstm_ppo,1.0,inventory_behaviour,terminal_inventory,500,-3.466,3.566,7.032,4.811785797926821,0.21518960274664875,6.610236128769087,7.453763871230913,False,6.604,7.45,False,0.932
return_lstm_ppo,1.0,inventory_behaviour,abs_terminal_inventory,500,5.73,7.314,1.584,6.8944914260624115,0.30833102997930034,0.9796822859244317,2.1883177140755685,False,0.98195,2.186,False,0.512
return_lstm_ppo,1.0,inventory_behaviour,squared_terminal_inventory,500,51.33,83.87,32.54,132.6256216235085,5.93119811016662,20.91506531890139,44.16493468109861,False,21.2637,44.49015,False,0.512
return_lstm_ppo,1.0,inventory_behaviour,total_fills,500,37.514,43.918,6.404,7.687846901438655,0.34381096544455914,5.730142890238719,7.077857109761281,False,5.744,7.076,False,0.774
return_lstm_ppo,1.0,monetary_penalty,running_penalty_contribution,500,0.2621261643740613,4.099371376323778,3.8372452119497176,5.13600966797717,0.22968933501386152,3.3870623876895944,4.287428036209841,False,3.4025455558971505,4.288657858992567,False,0.97
return_lstm_ppo,1.0,monetary_penalty,terminal_penalty_contribution,500,0.05133000000000001,0.8387,0.7873700000000001,1.1348121617187443,0.050750342705931935,0.6879011560933085,0.8868388439066918,False,0.6893737000000001,0.88974195,False,0.828
return_lstm_ppo,1.0,pre_penalty_wealth,terminal_mtm_wealth_pre_penalty,500,41.56693519613811,42.80691065472817,1.2399754585900602,58.68317455835578,2.6243913489593944,-3.9037370667088416,6.383687983888962,True,-4.020214071495149,6.28703789724564,True,0.514
